anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2015;Carabiniere;12;Venerdì;Notte;ZANE';SP 349 Costo;Intersezione con semaforo o vigile;VIA MONTE SUMMANO INCROCIO VIA TRIESTE;11.4458846;45.7305901;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza rispettare le segnalazioni semaforiche o dell'agente;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;1
2015;Polizia Municipale;2;Lunedì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rotatoria;VIA ARASELLA;11.4461220;45.6276580;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autosnodato o autoarticolato;;;Velocipede;;;;0;0;0;1
2015;Carabiniere;12;Mercoledì;Sera;CALTRANO;SP 349 Costo;Rettilineo;VIA SETTE COMUNI, 8;11.4502706;45.7769119;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autocarro;;;;0;0;0;1
2015;Carabiniere;4;Venerdì;Sera;CALTRANO;SP 349 Costo;Incrocio;VIA SETTE COMUNI INCROCIO VIA TORINO;11.4512100;45.7734500;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Velocipede;;;;0;0;0;1
2015;Polizia Stradale;11;Sabato;Sera;ZANE';SP 349 Costo;Intersezione segnalata;STRADA PROVINCIALE 349 VIA MANZONI IN. VIA CARDUCCI;11.4624732;45.7137539;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;4
2015;Polizia Municipale;1;Sabato;Pomeriggio;ZANE';SP 349 Costo;Intersezione segnalata;VIA MANZONI VIA CARDUCCI GIUSUE';11.4624963;45.7138348;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;3
2015;Polizia Municipale;3;Giovedì;Mattino;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI;11.4632374;45.7133679;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2015;Carabiniere;10;Venerdì;Sera;ROANA;SP 349 Costo;Rettilineo;SP349, 30;11.4753300;45.8656200;0;Bagnato;Orizzontale;Pioggia;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2015;Polizia Municipale;4;Giovedì;Sera;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4845535;45.6843900;0;Asciutto;;Altro;Scontro frontale-laterale;Svoltava a sinistra irregolarmente;;Autovettura privata;;;Velocipede;Mancanza o insufficenza dei fari o delle luci posizione;;;0;0;0;1
2015;Polizia Municipale;1;Giovedì;Pomeriggio;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4846598;45.6842362;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale rispettando i segnali;Autocarro;;;;;;;0;1;0;1
2015;Polizia Municipale;3;Lunedì;Mattino;THIENE;SP 349 Costo;Incrocio;VIA SANTO VIA BRAGLIO;11.4886469;45.6714705;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2015;Polizia Municipale;2;Mercoledì;Pomeriggio;CALDOGNO;SP 349 Costo;Rettilineo;VIA ALTURA, 70;11.4903756;45.6155771;0;Asciutto;;Altro;Scontro frontale-laterale;Sorpassava un veicolo che ne stava sorpassando un altro (art.148);;Autovettura privata;;;Trattore agricolo;;;Autovettura privata;0;0;0;1
2015;Carabiniere;2;Martedì;Notte;CALDOGNO;SP 349 Costo;Incrocio;SP349 INCROCIO VIA CHIODO;11.4910300;45.6193400;0;Bagnato;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;;Autovettura privata;;;;;;;0;0;0;1
2015;Polizia Municipale;2;Lunedì;Mattino;CALDOGNO;SP 349 Costo;Rettilineo;VIA PONTARON, 106,200;11.4914441;45.6233257;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;Autocarro;0;0;0;2
2015;Polizia Municipale;2;Giovedì;Mattino;VILLAVERLA;SP 349 Costo;Rotatoria;VIA ROMA VIA GRASSURE;11.4926963;45.6438035;0;Bagnato;Orizzontale;Pioggia;Fuoriuscita (veicolo in marcia senza urto);Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;;;;;0;0;0;1
2015;Polizia Municipale;4;Sabato;Notte;VILLAVERLA;SP 349 Costo;Rotatoria;VIA ROMA VIA GRASSURE;11.4927786;45.6438218;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);;;Motociclo a solo;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2015;Carabiniere;10;Domenica;Sera;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA CAPOVILLA INCROCIO VIA DE GASPERI;11.4928930;45.6583325;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;3
2015;Polizia Municipale;3;Giovedì;Pomeriggio;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA, 30;11.4933933;45.6476767;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2015;Polizia Municipale;12;Lunedì;Sera;VILLAVERLA;SP 349 Costo;Incrocio;PIAZZA DEL POPOLO VIA ROARE;11.4936685;45.6500201;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;3;0;5
2015;Polizia Municipale;3;Lunedì;Mattino;VILLAVERLA;SP 349 Costo;Incrocio;VIA ROMA VIA ROARE;11.4937585;45.6501431;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;;0;0;0;1
2015;Polizia Municipale;12;Mercoledì;Mattino;COSTABISSARA;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA PASUBIO VIA A. DE GASPERI;11.4949627;45.6001811;0;Asciutto;;Altro;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale rispettando i segnali;Autovettura privata;;;;;;;0;1;0;1
2015;Polizia Municipale;4;Lunedì;Mattino;COSTABISSARA;SP 046 Pasubio;Rotatoria;STRADA PROVINCIALE 46 VIA MAJORANA;11.4978684;45.5922142;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autocarro;;;Autovettura privata;;;;0;0;0;1
2015;Polizia Municipale;10;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIA DEL SOLE ALTEZZA AUCHAN;11.5091700;45.5462900;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Motociclo a solo;;;Autocarro;;;;0;0;0;1
2015;Polizia Municipale;4;Lunedì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5092694;45.5469962;0;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;1;0;0;3
2015;Polizia Municipale;10;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5093123;45.5470759;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2015;Polizia Municipale;1;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione segnalata;STRADA DELLE CATTANE INCROCIO VIALE DEL SOLE;11.5093200;45.5470700;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;3
2015;Polizia Municipale;3;Lunedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO ST. CATTANE;11.5093300;45.5470900;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2015;Polizia Municipale;10;Lunedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE, 27E;11.5160593;45.5524963;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;1;0;0;1
2016;Polizia Municipale;1;Domenica;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Intersezione segnalata;VIA ROSI INCROCIO S.P. 46 DEL PASUBIO;11.2247826;45.7532515;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Carabiniere;2;Sabato;Sera;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA BRUNO BRANDELLERO AL KM. 34.3;11.2614807;45.7402882;34.3;Bagnato;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale non protetto da semaforo o agente;Autovettura privata;;;;;;;0;1;0;1
2016;Polizia Municipale;12;Lunedì;Pomeriggio;TORREBELVICINO;SP 046 Pasubio;Intersezione non segnalata;VIA XXIX APRILE INCROCIO VIA RIMEMBRANZA;11.3021313;45.7192190;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura di soccorso o di polizia;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;2;Sabato;Mattino;ARSIERO;SP 350 Val d'Astico;Rettilineo;VIA SCALINI, 13;11.3680745;45.8255572;0;Bagnato;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Polizia Municipale;2;Venerdì;Sera;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA IV NOVEMBRE, 27;11.3751701;45.7293552;0;Asciutto;Assente;Sereno;Scontro-laterale;Manovrava per svoltare a sinistra (passaggio privato, distributore);;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2016;Polizia Municipale;10;Martedì;Sera;SANTORSO;SP 350 Val d'Astico;Intersezione segnalata;VIA IV NOVEMBRE INCROCIO VIA DELLE ARZARE;11.3770628;45.7298333;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Carabiniere;10;Domenica;Sera;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA 4 NOVEMBRE INCROCIO VIA DELLA RAVIZZA;11.3821200;45.7311300;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;4;Lunedì;Mattino;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA 4 NOVEMBRE, 55;11.3851913;45.7319333;0;Asciutto;Assente;Sereno;Scontro-laterale;Sorpassava regolarmente;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;2;Martedì;Sera;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rettilineo;"VIA VICENZA DI FRONTE DITTA ""SIGGI CONFEZIONI""";11.3927349;45.6904302;0;Bagnato;Orizzontale;Pioggia;Scontro frontale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Polizia Municipale;10;Giovedì;Mattino;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA EUROPA, 37;11.3931260;45.7339493;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2016;Polizia Municipale;11;Lunedì;Pomeriggio;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Intersezione segnalata;VIA VICENZA INCROCIO VIA LEOGRA;11.3970101;45.6871360;0;Bagnato;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autocarro;;;Autovettura di soccorso o di polizia;;;Autovettura privata;0;0;0;2
2016;Polizia Stradale;3;Mercoledì;Sera;MALO;SP 046 Pasubio;Intersezione segnalata;STRADA PROVINCIALE 46 INTERSEZIONE CON VIA ASIAGO;11.4103609;45.6624044;17.4;Asciutto;Assente;Sereno;Investimento di pedoni;Procedeva con eccesso di velocità (art.141);Attraversava regolarmente non ad un passaggio pedonale;Autovettura privata;;;;;;;0;1;0;1
2016;Carabiniere;10;Giovedì;Mattino;MALO;SP 046 Pasubio;Intersezione segnalata;VIA MONTE PASUBIO INCROCIO VIA MONTELLO;11.4108900;45.6618100;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2016;Polizia Municipale;4;Mercoledì;Sera;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA SAN GIOVANNI INTERSEZIONE CON VIA L. DA VINCI, 1;11.4181756;45.6540162;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2016;Carabiniere;10;Venerdì;Pomeriggio;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Curva;SP350 AL KM. 53;11.4198900;45.7854900;53;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva contromano (art.143);;Autovettura privata;Distacco di ruota;;Autovettura privata;Distacco di ruota;;;0;0;0;1
2016;Polizia Municipale;2;Martedì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA LEONARDO DA VINCI;11.4200125;45.6514807;15.86;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2016;Polizia Municipale;3;Martedì;Sera;SCHIO;SP 349 var Costo Variante;Rotatoria;VIA INDUSTRIA INCROCIO VIA GARZIERE;11.4208587;45.7250903;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Veicolo datosi alla fuga;;;Velocipede;;;;0;0;0;1
2016;Carabiniere;2;Giovedì;Notte;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Incrocio;VIA GIOVANNI XXIII INCROCIO VIA DON GIUSEPPE CONTRO;11.4238600;45.7840800;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;11;Venerdì;Mattino;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Intersezione segnalata;VIA TRIESTE;11.4292794;45.7793928;53.1;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;10;Martedì;Sera;MALO;SP 046 Pasubio;Intersezione segnalata;VIA VICENZA INTERSEZIONE VIA PONTE;11.4300897;45.6414616;0;Asciutto;Assente;Sereno;Tamponamento;Svoltava a destra irregolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Polizia Municipale;4;Venerdì;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 1;11.4316318;45.6403007;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2016;Polizia Municipale;11;Giovedì;Sera;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Incrocio;VIA ARNALDO FUSINATO INCROCIO VIA ROMA;11.4327678;45.7641673;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Veicolo speciale;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2016;Polizia Municipale;12;Venerdì;Pomeriggio;MALO;SP 046 Pasubio;Incrocio;VIA VICENZA INTERSEZIONE CON VIA SANTA MARIA CELESTE, 170;11.4354632;45.6375214;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Svoltava a sinistra irregolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Carabiniere;3;Martedì;Sera;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA INCROCIO VIALE GIACOMO MATTEOTTI;11.4358300;45.7627900;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;2
2016;Polizia Municipale;2;Lunedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA TRIESTE INCROCIO VIA LEVA';11.4359087;45.7627643;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;11;Venerdì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Intersezione segnalata;VIA THIENE INCROCIO VIA DEL MARONARO;11.4359187;45.7438972;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2016;Polizia Municipale;10;Lunedì;Mattino;COGOLLO DEL CENGIO;SP 349 Costo;Rettilineo;VIA SP 349 DEL COSTO, 0;11.4397149;45.7855673;84;Bagnato;Orizzontale;Pioggia;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Trattore stradale o motrice;;;;0;0;0;2
2016;Polizia Stradale;2;Giovedì;Pomeriggio;CARRE';SP 349 Costo;Intersezione segnalata;STRADA PROVINCIALE 349 INTERS. CON VIA BIANCHE;11.4401398;45.7381879;82.5;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autocarro;;;Ciclomotore;;;;0;0;0;1
2016;Polizia Municipale;2;Lunedì;Mattino;PIOVENE ROCCHETTE;SP 349 Costo;Intersezione segnalata;VIA ANTONIO FOGAZZARO INCROCIO VIA CURTOLINI;11.4427263;45.7599044;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;4;Lunedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA FOGAZZARO INCROCIO VIA CURTOLINI;11.4427799;45.7599306;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Motociclo con passeggero;;;;0;0;1;2
2016;Polizia Municipale;10;Martedì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA MARCONI, 63;11.4433569;45.6285973;0;Asciutto;;Altro;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale rispettando i segnali;Autovettura privata;;;;;;;0;1;0;1
2016;Carabiniere;4;Sabato;Notte;ISOLA VICENTINA;SP 046 Pasubio;Curva;VIA ARASELLA, 9;11.4457900;45.6278100;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2016;Carabiniere;12;Sabato;Notte;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA ARASELLA, 40;11.4464971;45.6272812;0;Asciutto;Assente;Sereno;Urto con veicolo in sosta;Procedeva con eccesso di velocità (art.141);Veicolo fermo in posizione irregolare (art.158);Autovettura privata;;;;;;;0;0;0;1
2016;Polizia Municipale;4;Domenica;Sera;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA ARASELLA, 2;11.4466666;45.6271359;0;Asciutto;Assente;Sereno;Investimento di pedoni;Procedeva con eccesso di velocità (art.141);Camminava in mezzo alla carreggiata;Autovettura privata;;;;;;;0;1;0;1
2016;Polizia Municipale;4;Mercoledì;Mattino;ZANE';SP 349 var Costo Variante;Rettilineo;NUOVO RACCORDO THIENE SCHIO;11.4488292;45.7070235;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Polizia Stradale;1;Domenica;Notte;ZANE';SP 349 Costo;Intersezione segnalata;STRADA PROVINCIALE 349 INTERS. CON VIA DE GASPERI;11.4517729;45.7216347;94.5;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;3
2016;Carabiniere;4;Venerdì;Pomeriggio;CHIUPPANO;SP 349 Costo;Rettilineo;VIA PONTE DEI GRANATIERI ALTEZZA KM. 88 SP 349;11.4537400;45.7658900;88;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per evitare l'urto;Ostacolo accidentale;Autovettura privata;;;;;;;0;0;0;1
2016;Polizia Municipale;3;Venerdì;Mattino;THIENE;SP 349 var Costo Variante;Rettilineo;NSA 384, 3+700;11.4538575;45.7040738;3.7;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2016;Carabiniere;12;Venerdì;Sera;CALTRANO;SP 349 Costo;Dosso;VIA PONTE DEI GRANATIERI AL KM. 87.55;11.4560700;45.7705000;87.55;Asciutto;Assente;Sereno;Scontro frontale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;0;0;0;6
2016;Polizia Municipale;11;Lunedì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 46;11.4587376;45.6210468;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Trattore stradale o motrice;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;11;Sabato;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Intersezione segnalata;VIA EUROPA, 45/B;11.4591946;45.6207958;0;Bagnato;;Altro;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2016;Polizia Municipale;1;Giovedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA VICENZA VIA CHIODO;11.4668503;45.6143404;0;Asciutto;Assente;Sereno;Scontro frontale;Procedeva senza rispettare le segnalazioni semaforiche o dell'agente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2016;Carabiniere;2;Lunedì;Notte;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA FABBREGA, 4;11.4823300;45.6079600;0;Bagnato;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;2
2016;Polizia Municipale;3;Martedì;Mattino;THIENE;SP 349 Costo;Curva;VIA SANTO, 6;11.4875299;45.6749425;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;Autovettura privata;0;0;0;2
